APPLYER_ID,SEX,CERT_TYPE,MARRIAGE_STATUS,AGE,IS_HAS_DRIVING_LICENSE,EDUCATION,IS_OWN_ESTATE,PROPERTY_OWNER,PROPERTY_LOAN,PROPERTY_ADD_TYPE,PROPERTY_LOCATION,INCOME_YEAR,MAIN_INCOME_FROM,CUS_CATEGORY,IDCARD_CHECKFLAG,JOB_INDUSTRY,JOB_POSITION,JOB_MONTH,JOB_COMP_INDUSTRY,Y
7086026,M,IdentityCard,Married,32,Has,AssociateDegree,N,,,,,100000,Salary,30,Y,,,,,1
7037972,M,IdentityCard,,36,Has,AssociateDegree,,,,,,80000,,,Y,,,,,1
7065113,M,IdentityCard,Married,44,Has,Bachelor,N,,,,,80000,,,Y,,,,,1
7027266,F,IdentityCard,Married,48,Has,Bachelor,N,,,,,80000,,,Y,,,,,1
7065767,M,IdentityCard,Single,24,Has,AssociateDegree,N,,,,,80000,Revenue,20,Y,,,,,1
7056283,F,IdentityCard,,49,Has,Technology,,,,,,50000,,,Y,,,,,1
7072506,F,IdentityCard,Married,36,Has,SecondaryTechnology,N,,,,,50000,,,Y,,,,,1
7078283,F,IdentityCard,Married,32,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,1
7061489,F,IdentityCard,Married,43,Has,JuniormiddleSchool,Y,AllOwn,N,CurrAddr,Local,40000,Revenue,20,Y,Other,Eployee,70,F,1
7036035,M,IdentityCard,Married,31,Has,SecondaryTechnology,N,,,,,100000,Salary,40,Y,,,,,1
7081291,M,IdentityCard,Married,29,Has,AssociateDegree,N,,,,,130000,,,Y,,,,,1
7072825,M,IdentityCard,Married,39,Has,SecondaryTechnology,Y,ApplyerOwn,N,RegiAddr,Local,60000,Salary,40,Y,,,,,1
7107877,F,IdentityCard,,31,Has,JuniormiddleSchool,,,,,,40000,,,Y,,,,,1
7028958,M,IdentityCard,,56,Has,AssociateDegree,,,,,,80000,,,Y,,,,,1
7088843,M,IdentityCard,Married,31,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,300000,,,Y,,,,,1
7119884,M,IdentityCard,Married,65,Has,SeniorMiddleSchool,N,,,,,100000,Revenue,20,Y,,,,,1
7060540,F,IdentityCard,Single,31,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,Clerk,Manage,82,N,1
7013847,M,IdentityCard,Married,43,Has,AssociateDegree,N,,,,,60000,Salary,30,Y,,,,,1
7092411,M,IdentityCard,Single,30,Has,Master,Y,WithOtherOwn,N,CurrAddr,Local,90000,Salary,60,Y,,,,,1
7088870,M,IdentityCard,Married,39,Has,JuniormiddleSchool,N,,,,,100000,,,Y,,,,,1
7088872,M,IdentityCard,Married,34,Has,SecondaryTechnology,Y,ApplyerOwn,,CurrAddr,Local,100000,,,Y,,,,,1
7118347,F,IdentityCard,,45,Has,AssociateDegree,,,,,,0,,,Y,,,,,1
7026060,M,IdentityCard,,39,No,Bachelor,,,,,,70000,,,Y,,,,,1
7031753,F,IdentityCard,,49,,,,,,,,0,,,N,,,,,1
7038955,M,IdentityCard,Married,55,Has,SeniorMiddleSchool,N,,,,,100000,,,N,,,,,1
7025298,F,IdentityCard,Married,37,Has,Bachelor,Y,AllOwn,,CurrAddr,Local,100000,Salary,40,Y,,,,,1
7047849,F,IdentityCard,Married,39,Has,AssociateDegree,Y,AllOwn,N,RegiAddr,Local,80000,,,Y,,,,,1
7065026,M,IdentityCard,Married,46,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,H,,,,,1
7095114,F,IdentityCard,Single,44,Has,AssociateDegree,N,,,,,980000,Salary,30,Y,,,,,1
7102873,F,IdentityCard,,35,No,Bachelor,,,,,,50000,,,Y,,,,,1
7090751,M,IdentityCard,Married,47,Has,AssociateDegree,N,,,,,50000,,,N,,,,,1
7083284,M,IdentityCard,Married,35,Has,SeniorMiddleSchool,Y,ApplyerOwn,,CurrAddr,Alloparty,150000,,,Y,,,,,1
7083290,M,IdentityCard,Married,64,Has,AssociateDegree,N,,,,,80000,,,N,,,,,1
7080503,M,IdentityCard,Married,30,Has,Bachelor,N,,,,,100000,,,Y,,,,,1
7031793,M,IdentityCard,,41,Has,JuniormiddleSchool,,,,,,0,,,Y,,,,,1
7051770,M,IdentityCard,Married,32,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,70000,,,Y,,,,,1
7022473,F,IdentityCard,,40,Has,Bachelor,,,,,,100000,,,Y,,,,,1
7016954,M,IdentityCard,Married,37,Has,JuniormiddleSchool,Y,ApplyerOwn,Y,CurrAddr,Local,200000,Revenue,20,Y,,,,,1
7092692,F,IdentityCard,,47,No,SeniorMiddleSchool,,,,,,70000,,,Y,,,,,1
7103500,M,IdentityCard,Married,35,Has,JuniormiddleSchool,N,,,,,70000,,,Y,,,,,1
7061281,M,IdentityCard,Single,31,Has,SeniorMiddleSchool,N,,,,,100000,,,Y,,,,,1
7054202,M,IdentityCard,Married,51,Has,Doctor,Y,ApplyerOwn,N,CurrAddr,Local,150000,Salary,40,Y,,,,,1
7073555,F,IdentityCard,Married,32,Has,Master,Y,,,RegiAddr,Local,80000,,,Y,,,,,1
7088044,M,IdentityCard,Married,53,Has,Doctor,Y,-,,CurrAddr,Local,10000000,,,N,,,,,1
7099843,M,IdentityCard,Single,29,Has,AssociateDegree,N,,,,,100000,,,N,,,,,1
7120979,M,IdentityCard,Married,40,Has,AssociateDegree,N,,,,,70000,,,Y,,,,,1
7061563,M,IdentityCard,Single,35,Has,AssociateDegree,N,,,,,80000,Salary,40,Y,,,,,1
7044024,M,IdentityCard,Single,28,Has,AssociateDegree,N,,,,,70000,,,Y,,,,,1
7029067,M,IdentityCard,Married,43,Has,SeniorMiddleSchool,N,,,,,100000,,,Y,,,,,1
7052437,M,IdentityCard,Single,33,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,1
7112833,M,IdentityCard,Single,25,Has,AssociateDegree,N,,,,,56000,Salary,40,Y,Clerk,Eployee,57,C,1
7110144,M,IdentityCard,,35,Has,AssociateDegree,,,,,,80000,,,Y,,,,,1
7119355,M,IdentityCard,Single,45,Has,SecondaryTechnology,N,,,,,120000,Revenue,10,Y,,,,,1
7107079,M,IdentityCard,Single,25,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,Salary,40,Y,,,,,1
7067193,M,IdentityCard,Married,58,Has,AssociateDegree,N,,,,Local,80000,,,Y,,,,,1
7053290,F,IdentityCard,Single,25,Has,SeniorMiddleSchool,N,,,,,60000,Salary,40,Y,,,,,1
6729377,F,IdentityCard,Married,55,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,60000,,,Y,,,,,1
6722186,M,IdentityCard,Married,54,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,100000,,,Y,,,,,1
6736633,M,IdentityCard,Married,47,Has,Technology,Y,ApplyerOwn,N,CurrAddr,Local,96000,Revenue,20,Y,,,,,1
6727266,F,IdentityCard,,45,Has,AssociateDegree,,,,,,0,,,Y,,,,,1
6966151,M,IdentityCard,Single,27,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,1
6742870,F,IdentityCard,Married,42,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,50000,,,Y,,,,,1
6730760,M,IdentityCard,Single,57,Has,SeniorMiddleSchool,N,,,,,150000,,,Y,,,,,1
6767793,M,IdentityCard,Married,50,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,Salary,40,Y,,,,,1
6727857,M,IdentityCard,Married,61,Has,SeniorMiddleSchool,N,,,,,200000,,,Y,,,,,1
6743667,M,IdentityCard,Single,26,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,80000,,,Y,,,,,1
6765324,M,IdentityCard,Single,28,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,Revenue,20,Y,,,,,1
6958319,F,IdentityCard,Married,34,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,1
6770176,M,IdentityCard,Married,45,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,60000,,,Y,,,,,1
6752351,F,IdentityCard,,52,Has,AssociateDegree,,,,,,60000,,,N,,,,,1
6952770,M,IdentityCard,Single,48,Has,SecondaryTechnology,N,,,,,70000,,,Y,,,,,1
6844597,M,IdentityCard,Married,47,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,Salary,40,Y,,,,,1
6944060,M,IdentityCard,Married,44,Has,Bachelor,N,,,,,100000,Revenue,20,Y,,,,,1
6920135,F,IdentityCard,,33,Has,AssociateDegree,,,,,,100000,,,Y,,,,,1
6944726,F,IdentityCard,Married,36,Has,AssociateDegree,Y,WithOtherOwn,N,RegiAddr,Local,120000,Salary,30,Y,,,,,1
6948597,M,IdentityCard,Married,36,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,1
6901911,F,IdentityCard,,61,Has,AssociateDegree,,,,,,50000,,,Y,,,,,1
6773678,M,IdentityCard,,37,No,AssociateDegree,,,,,,100000,,,N,,,,,1
6947355,F,IdentityCard,,34,Has,AssociateDegree,,,,,,50000,,,N,,,,,1
6916204,F,IdentityCard,Single,50,Has,SeniorMiddleSchool,N,,,,,60000,Salary,40,Y,,,,,1
6944850,M,IdentityCard,Married,38,Has,Bachelor,N,,,,,130000,,,Y,,,,,1
6924394,M,IdentityCard,Single,28,Has,AssociateDegree,N,,,,Local,70000,Salary,40,Y,,,,,1
6948670,M,IdentityCard,,65,Has,AssociateDegree,,,,,,100000,,,Y,,,,,1
6932783,M,IdentityCard,Married,53,Has,Bachelor,N,,,,,80000,,,Y,,,,,1
6854393,M,IdentityCard,Married,38,Has,Bachelor,N,,,,,200000,,,Y,GovernmentEmployee,Seniormanager,73,C,1
6841422,M,IdentityCard,Married,46,Has,Bachelor,Y,AllOwn,Y,CurrAddr,Local,120000,Salary,30,Y,,,,,1
6906347,F,IdentityCard,,36,Has,AssociateDegree,,,,,,10000,,,Y,,,,,1
6840414,F,IdentityCard,Single,35,Has,AssociateDegree,N,,,,,150000,,,Y,,,,,1
6861577,M,IdentityCard,Single,26,Has,SeniorMiddleSchool,Y,,,RegiAddr,,200000,Salary,40,Y,,,,,1
6919930,F,IdentityCard,Married,38,Has,Bachelor,N,,,,,80000,,,Y,,,,,1
6908939,M,IdentityCard,Married,50,Has,JuniormiddleSchool,N,,,,,100000,,,Y,,,,,1
6916051,M,IdentityCard,Married,33,Has,Bachelor,N,,,,,250000,Salary,40,Y,,,,,1
6871495,M,IdentityCard,Married,51,Has,Bachelor,N,,,,,150000,,,Y,,,,,1
6893502,M,IdentityCard,Married,46,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,250000,Revenue,10,Y,Clerk,Seniormanager,96,G,1
6872392,F,IdentityCard,Married,44,Has,SecondaryTechnology,Y,SpouseOwn,Y,CurrAddr,Local,50000,,,Y,,,,,1
6834864,F,IdentityCard,Married,31,Other,AssociateDegree,Y,AllOwn,N,OtherAddr,Local,150000,Salary,40,Y,,,,,1
6951051,M,IdentityCard,Married,31,Has,JuniormiddleSchool,Y,ApplyerOwn,N,RegiAddr,Local,60000,,,Y,,,,,1
6918669,M,IdentityCard,,42,Has,AssociateDegree,,,,,,100000,,,Y,,,,,1
6925429,M,IdentityCard,Single,23,Has,SecondaryTechnology,N,,,,,80000,Salary,40,Y,,,,,1
6932520,F,IdentityCard,Married,33,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,1
6994604,M,IdentityCard,Married,56,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,200000,,,Y,,,,,1
6999416,F,IdentityCard,Married,54,Has,SeniorMiddleSchool,N,,,,,120000,,,Y,,,,,1
7007856,M,IdentityCard,,36,Has,Bachelor,,,,,,140000,,,Y,,,,,1
7011530,M,IdentityCard,Married,59,Has,Technology,N,,,,,48000,,,Y,,,,,1
6984895,M,IdentityCard,,32,Has,AssociateDegree,,,,,,72000,,,Y,,,,,1
6985444,M,IdentityCard,Single,30,Has,Bachelor,Y,ApplyerOwn,N,RegiAddr,Local,90000,Salary,40,Y,Technician,Eployee,80,E,1
6981198,M,IdentityCard,Married,29,Has,Bachelor,Y,AllOwn,N,CurrAddr,Local,150000,,,Y,,,,,1
6959552,M,IdentityCard,,43,Has,Bachelor,,,,,,120000,,,Y,,,,,1
6998433,M,IdentityCard,,48,No,AssociateDegree,,,,,,0,,,Y,,,,,1
6978931,M,IdentityCard,Single,24,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,1
6978364,M,IdentityCard,Married,46,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,50000,Salary,30,Y,,,,,1
7005170,M,IdentityCard,Married,39,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,N,,,,,1
6972319,M,IdentityCard,Married,44,Has,AssociateDegree,Y,ApplyerOwn,Y,CurrAddr,Local,100000,Salary,40,Y,,,,,1
6990143,M,IdentityCard,,26,Has,SecondaryTechnology,,,,,,60000,,,Y,,,,,1
6997046,M,IdentityCard,Single,24,Has,Bachelor,N,,,,,80000,,,Y,,,,,1
6988600,F,IdentityCard,Married,49,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,150000,,,Y,Clerk,Manage,82,C,1
7001638,F,IdentityCard,Single,35,Has,Bachelor,N,,,,,50000,,,Y,Other,Eployee,70,Q,1
7010183,M,IdentityCard,Married,34,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,1
6921517,M,IdentityCard,Single,23,Has,SecondaryTechnology,Y,WithOtherOwn,N,RegiAddr,Local,60000,,,Y,,,,,1
6973187,F,IdentityCard,Married,37,Has,AssociateDegree,N,,,,,50000,Salary,40,Y,,,,,1
6956881,F,IdentityCard,Married,28,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,1
6997531,F,IdentityCard,Married,46,Has,Bachelor,Y,ApplyerOwn,Y,CurrAddr,Local,150000,,,Y,,,,,1
6927818,M,IdentityCard,Married,45,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,60000,,,Y,,,,,1
6981394,M,IdentityCard,Married,47,Has,JuniormiddleSchool,Y,ApplyerOwn,N,RegiAddr,Local,150000,,,Y,,,,,1
6981515,M,IdentityCard,Married,52,Has,JuniormiddleSchool,Y,AllOwn,N,CurrAddr,Local,90000,,,Y,,,,,1
6957436,F,IdentityCard,,30,Has,AssociateDegree,,,,,,100000,,,Y,,,,,1
6999915,M,IdentityCard,,30,Has,SecondaryTechnology,,,,,,65000,,,Y,,,,,1
7006758,F,IdentityCard,Married,34,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,150000,Revenue,10,Y,,,,,1
6983692,M,IdentityCard,Single,29,Has,Technology,N,,,,,100000,,,Y,,,,,1
6967897,M,IdentityCard,Married,30,Has,Bachelor,Y,ApplyerOwn,N,RegiAddr,Local,100000,Revenue,20,H,,,,,1
7009905,M,IdentityCard,Married,32,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,120000,,,Y,Technician,Eployee,58,F,1
6922471,F,IdentityCard,,32,Has,Bachelor,,,,,,70000,,,Y,,,,,1
6984092,F,IdentityCard,,34,Has,AssociateDegree,,,,,,100000,,,Y,,,,,1
6984187,F,IdentityCard,,31,Has,AssociateDegree,,,,,,40000,,,Y,,,,,1
6955061,M,IdentityCard,Married,37,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,150000,,,Y,,,,,1
7004986,M,IdentityCard,Married,40,Has,SeniorMiddleSchool,Y,ApplyerOwn,,RegiAddr,Local,200000,Revenue,10,Y,,,,,1
7007842,F,IdentityCard,,36,Has,AssociateDegree,,,,,,60000,,,Y,,,,,1
6965717,M,IdentityCard,,31,Has,SeniorMiddleSchool,,,,,,70000,,,Y,,,,,1
6984954,M,IdentityCard,Married,31,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,Salary,40,Y,Other,Eployee,71,G,1
6972825,F,IdentityCard,Married,28,Has,JuniormiddleSchool,N,,,,,60000,,,Y,CommerceService,Eployee,84,H,1
6973923,M,IdentityCard,Married,42,Has,AssociateDegree,N,,,,,60000,Salary,40,Y,,,,,1
7006878,M,IdentityCard,Married,30,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,70000,,,Y,,,,,1
7007577,M,IdentityCard,Single,42,Has,AssociateDegree,N,,,,,180000,Salary,30,Y,,,,,1
7009798,M,IdentityCard,Married,34,Has,Bachelor,Y,ApplyerOwn,N,RegiAddr,Local,100000,Salary,40,Y,,,,,1
6985281,F,IdentityCard,,46,Has,JuniormiddleSchool,,,,,,100000,,,Y,,,,,1
6980380,F,IdentityCard,,43,Has,AssociateDegree,,,,,,100000,,,N,,,,,1
6978859,M,IdentityCard,Married,46,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,1
7002774,M,IdentityCard,Married,37,Has,SecondaryTechnology,Y,AllOwn,,CurrAddr,Local,70000,,,Y,,,,,1
6965792,M,IdentityCard,Married,53,Has,SeniorMiddleSchool,N,,,,,90000,,,Y,,,,,1
6963276,F,IdentityCard,Married,47,Has,SecondaryTechnology,N,,,,,80000,,,Y,,,,,1
6833826,M,IdentityCard,Single,34,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,1
6957723,M,IdentityCard,Married,58,Has,Bachelor,Y,,,CurrAddr,,100000,,,Y,,,,,1
6997756,F,IdentityCard,,50,Has,AssociateDegree,,,,,,60000,,,Y,,,,,1
6986977,F,IdentityCard,,28,Has,AssociateDegree,,,,,,24000,,,Y,,,,,1
6959968,M,IdentityCard,Married,30,Has,AssociateDegree,Y,-,,CurrAddr,,220000,,,Y,,,,,1
7011049,F,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,60000,Salary,40,Y,CommerceService,Manage,61,C,1
6903921,F,IdentityCard,,50,Has,AssociateDegree,,,,,,50000,,,Y,,,,,1
6988707,M,IdentityCard,Married,49,Has,JuniormiddleSchool,N,,,,,50000,,,H,Other,Eployee,143,O,1
6988353,F,IdentityCard,Married,34,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,1
6976012,F,IdentityCard,Married,37,Has,AssociateDegree,N,,,,,150000,,,Y,Technician,Manage,94,P,1
6972626,F,IdentityCard,,36,Has,SeniorMiddleSchool,,,,,,0,,,Y,,,,,1
6961662,F,IdentityCard,Married,57,Has,SecondaryTechnology,N,,,,,100000,Salary,40,Y,Other,Other,105,G,1
6997255,M,IdentityCard,,34,Has,AssociateDegree,,,,,,80000,,,Y,,,,,1
6980709,F,IdentityCard,Married,36,Has,Bachelor,N,,,,,50000,,,Y,,,,,1
6973549,F,IdentityCard,Single,32,Has,AssociateDegree,Y,ApplyerOwn,,CurrAddr,Local,48000,,,Y,,,,,1
6999259,M,IdentityCard,,35,Has,AssociateDegree,,,,,,70000,,,Y,,,,,1
6989033,M,IdentityCard,Married,56,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Alloparty,80000,,,Y,,,,,1
6961325,F,IdentityCard,Married,31,Has,SecondaryTechnology,N,,,,,60000,Salary,40,Y,,,,,1
6978051,M,IdentityCard,Married,30,Has,Bachelor,Y,ApplyerOwn,Y,CurrAddr,Local,100000,,,Y,OperatingMechanic,Eployee,79,C,1
6899221,F,IdentityCard,Married,54,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,500000,,,Y,,,,,1
6963375,F,IdentityCard,Married,42,Has,Bachelor,Y,AllOwn,N,CurrAddr,Local,70000,,,Y,,,,,1
6957839,F,IdentityCard,Single,28,Has,Bachelor,N,,,,,70000,Salary,40,Y,,,,,1
6851457,M,IdentityCard,,40,Has,AssociateDegree,,,,,,50000,,,Y,,,,,1
6846298,M,IdentityCard,Married,52,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,,,Y,,,,,1
6810621,M,IdentityCard,,62,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,1
6795706,M,IdentityCard,Married,42,Has,SecondaryTechnology,N,,,,,200000,,,Y,,,,,1
6866316,F,IdentityCard,,29,Has,Bachelor,,,,,,0,,,Y,,,,,1
6880584,M,IdentityCard,Single,25,Has,SeniorMiddleSchool,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,1
6810769,F,IdentityCard,Married,31,Has,Master,Y,ApplyerOwn,N,CurrAddr,Local,100000,Salary,30,Y,,,,,1
6788676,F,IdentityCard,,29,Has,SeniorMiddleSchool,,,,,,100000,,,N,CommerceService,Seniormanager,47,,1
6836238,M,IdentityCard,Married,45,Has,AssociateDegree,N,,,,,120000,,,Y,,,,,1
6848767,F,IdentityCard,,32,Has,Bachelor,,,,,,60000,,,Y,,,,,1
6867659,M,IdentityCard,,41,No,AssociateDegree,,,,,,200000,,,N,,,,,1
6839181,M,IdentityCard,Single,40,Has,Bachelor,N,,,,,300000,Salary,40,Y,,,,,1
6879580,M,IdentityCard,Married,43,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,65000,,,Y,,,,,1
6849665,M,IdentityCard,Married,37,Has,Bachelor,Y,ApplyerOwn,,CurrAddr,Local,120000,,,Y,,,,,1
6849840,F,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,100000,,,Y,Technician,Other,59,P,1
6861458,M,IdentityCard,Married,70,Has,JuniormiddleSchool,Y,SpouseOwn,N,OtherAddr,Local,40000,Salary,40,Y,,,,,1
6815357,M,IdentityCard,Married,63,Has,Bachelor,Y,,,CurrAddr,,260000,,,Y,,,,,1
6812784,F,IdentityCard,,36,Has,AssociateDegree,,,,,,80000,,,Y,,,,,1
6861940,M,IdentityCard,Married,37,Has,Bachelor,Y,AllOwn,N,RegiAddr,Local,70000,,,Y,,,,,1
6851203,F,IdentityCard,Married,28,Has,AssociateDegree,N,,,,,70000,,,Y,CommerceService,Eployee,85,F,1
6839943,F,IdentityCard,Single,48,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,N,,,,,1
6894448,M,IdentityCard,Single,26,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,1
6840779,F,IdentityCard,Married,33,Has,AssociateDegree,Y,AllOwn,Y,CurrAddr,Local,100000,,,Y,,,,,1
6800717,F,IdentityCard,Married,34,Has,Technology,Y,AllOwn,N,CurrAddr,Local,180000,Salary,40,Y,,,,,1
6795172,M,IdentityCard,Married,36,Has,Master,Y,,,CurrAddr,,120000,Salary,30,Y,,,,,1
6836153,M,IdentityCard,Married,57,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,60000,Salary,40,Y,,,,,1
6853963,M,IdentityCard,Single,31,Has,Bachelor,Y,WithOtherOwn,N,RegiAddr,Local,100000,,,Y,,,,,1
6880654,M,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,1
6843563,M,IdentityCard,Married,31,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,200000,Salary,40,Y,,,,,1
6874580,M,IdentityCard,Married,42,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,1
6885417,M,IdentityCard,Married,50,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,120000,,,Y,,,,,1
6779431,M,IdentityCard,Married,49,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,1
6804215,M,IdentityCard,Single,23,Has,SecondaryTechnology,N,,,,Local,80000,Salary,40,Y,,,,,1
6880068,M,IdentityCard,Single,26,Has,SecondaryTechnology,N,,,,,50000,Salary,40,Y,,,,,1
6862092,M,IdentityCard,Single,35,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,1
6860963,M,IdentityCard,,45,Has,AssociateDegree,,,,,,50000,,,Y,,,,,1
6885052,M,IdentityCard,Married,34,Has,JuniormiddleSchool,N,,,,,70000,Salary,40,Y,,,,,1
6885063,M,IdentityCard,Married,55,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,1
6840038,F,IdentityCard,Married,39,Has,AssociateDegree,N,,,,,200000,Revenue,10,Y,,,,,1
6832457,M,IdentityCard,,44,Has,AssociateDegree,,,,,,100000,,,Y,,,,,1
6889155,M,IdentityCard,,39,Has,AssociateDegree,,,,,,120000,,,Y,,,,,1
6867093,F,IdentityCard,Married,32,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,,,Y,GovernmentEmployee,Eployee,59,F,1
6853326,F,IdentityCard,Single,23,Has,SecondaryTechnology,Y,ApplyerOwn,N,CurrAddr,Local,60000,Salary,40,Y,,,,,1
6833568,M,IdentityCard,Married,34,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,100000,Revenue,20,Y,,,,,1
6780482,F,IdentityCard,Single,33,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,60000,Salary,40,Y,,,,,1
6836265,F,IdentityCard,Married,44,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,1
6853156,M,IdentityCard,Married,43,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,120000,Salary,30,Y,,,,,1
6890404,M,IdentityCard,Married,29,Has,JuniormiddleSchool,N,,,,,100000,,,Y,Other,Other,59,M,1
6849900,F,IdentityCard,Married,53,Has,Bachelor,Y,AllOwn,N,CurrAddr,Local,48000,,,Y,,,,,1
6878928,M,IdentityCard,Married,34,Has,SeniorMiddleSchool,N,,,,,60000,,,Y,,,,,1
6859086,F,IdentityCard,Married,32,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,36000,,,Y,,,,,1
6845405,M,IdentityCard,Married,34,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,1
6819399,F,IdentityCard,Married,38,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,60000,,,Y,,,,,1
6644566,M,IdentityCard,Married,39,Has,Bachelor,N,,,,,100000,,,Y,,,,,1
6602374,M,IdentityCard,Single,38,Has,Technology,N,,,,,80000,,,Y,,,,,1
6537584,F,IdentityCard,,41,Has,SecondaryTechnology,,,,,,80000,,,Y,,,,,1
6614946,M,IdentityCard,Married,29,Has,Bachelor,Y,ApplyerOwn,N,RegiAddr,Local,150000,Revenue,20,Y,,,,,1
6650224,M,IdentityCard,Married,34,Has,AssociateDegree,N,,,,,90000,Revenue,20,Y,,,,,1
6605028,M,IdentityCard,Married,40,Has,AssociateDegree,Y,ApplyerOwn,Y,CurrAddr,Local,100000,,,Y,,,,,1
6572929,M,IdentityCard,Married,35,Has,JuniormiddleSchool,N,,,,,86000,,,Y,,,,,1
6637052,F,IdentityCard,,46,No,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,1
6610930,F,IdentityCard,Married,31,Has,Bachelor,N,,,,,60000,Salary,30,Y,,,,,1
6571878,M,IdentityCard,,39,Has,AssociateDegree,,,,,,80000,,,N,,,,,1
6617223,M,IdentityCard,Married,43,Has,AssociateDegree,N,,,,,200000,Revenue,20,Y,,,,,1
6609065,F,IdentityCard,Married,40,Has,Master,Y,ApplyerOwn,,OtherAddr,Local,120000,Revenue,30,Y,,,,,1
6651259,M,IdentityCard,Married,35,Has,JuniormiddleSchool,Y,AllOwn,N,CurrAddr,Local,80000,Revenue,20,Y,CommerceService,Other,109,O,1
6611061,F,IdentityCard,Single,41,Has,SecondaryTechnology,Y,ApplyerOwn,N,CurrAddr,Local,120000,,,Y,,,,,1
6591165,M,IdentityCard,Married,29,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,1
7214654,F,IdentityCard,,36,Has,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,1
7238357,M,IdentityCard,Single,27,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,1
